1785207621.021342326,10.21, 600.00, 0, 2,9.95, 600.00, 0, 2,14.56, 600.00, 0, 2,15.73, 600.00, 0, 2
1785207621.607306589,10.84, 600.00, 0, 2,9.73, 600.00, 0, 2,14.60, 600.00, 0, 2,15.63, 600.00, 0, 2
1785207622.194258065,10.84, 600.00, 0, 2,9.73, 600.00, 0, 2,14.60, 600.00, 0, 2,15.63, 600.00, 0, 2
1785207622.781574606,10.82, 600.00, 0, 2,9.62, 600.00, 0, 2,14.55, 600.00, 0, 2,15.49, 600.00, 0, 2
1785207623.372509686,10.95, 600.00, 0, 2,9.49, 600.00, 0, 2,14.42, 600.00, 0, 2,15.55, 600.00, 0, 2
1785207623.980545016,10.95, 600.00, 0, 2,9.49, 600.00, 0, 2,14.42, 600.00, 0, 2,15.55, 600.00, 0, 2
1785207624.591859460,11.42, 600.00, 0, 2,10.65, 600.00, 0, 2,14.75, 600.00, 0, 2,15.84, 600.00, 0, 2
1785207625.179008322,11.42, 600.00, 0, 2,10.65, 600.00, 0, 2,14.75, 600.00, 0, 2,15.84, 600.00, 0, 2
1785207625.766804914,11.66, 600.00, 0, 2,10.21, 600.00, 0, 2,14.69, 600.00, 0, 2,15.99, 600.00, 0, 2
1785207626.354922292,11.52, 600.00, 0, 2,9.80, 600.00, 0, 2,14.56, 600.00, 0, 2,15.59, 600.00, 0, 2
1785207626.942360834,11.52, 600.00, 0, 2,9.80, 600.00, 0, 2,14.56, 600.00, 0, 2,15.59, 600.00, 0, 2
1785207627.527645036,11.26, 600.00, 0, 2,9.94, 600.00, 0, 2,14.50, 600.00, 0, 2,15.81, 600.00, 0, 2
1785207628.115368386,11.26, 600.00, 0, 2,9.94, 600.00, 0, 2,14.50, 600.00, 0, 2,15.81, 600.00, 0, 2
1785207628.704441875,11.26, 600.00, 0, 2,10.20, 600.00, 0, 2,14.69, 600.00, 0, 2,15.78, 600.00, 0, 2
1785207629.289332679,11.26, 600.00, 0, 2,10.06, 600.00, 0, 2,14.48, 600.00, 0, 2,15.67, 600.00, 0, 2
1785207629.877373238,11.18, 600.00, 0, 2,10.06, 600.00, 0, 2,14.48, 600.00, 0, 2,15.67, 600.00, 0, 2
1785207630.465198624,11.56, 600.00, 0, 2,10.36, 600.00, 0, 2,14.84, 600.00, 0, 2,15.77, 600.00, 0, 2
1785207631.054276539,11.56, 600.00, 0, 2,10.36, 600.00, 0, 2,14.84, 600.00, 0, 2,15.77, 600.00, 0, 2
1785207631.643386736,11.55, 600.00, 0, 2,10.08, 600.00, 0, 2,14.67, 600.00, 0, 2,15.84, 600.00, 0, 2
1785207632.231893305,11.55, 600.00, 0, 2,10.08, 600.00, 0, 2,14.46, 600.00, 0, 2,15.73, 600.00, 0, 2
1785207632.818756644,11.48, 600.00, 0, 2,9.96, 600.00, 0, 2,14.46, 600.00, 0, 2,15.73, 600.00, 0, 2
1785207633.408448896,11.25, 600.00, 0, 2,9.82, 600.00, 0, 2,14.61, 600.00, 0, 2,15.75, 600.00, 0, 2
1785207633.996309321,11.25, 600.00, 0, 2,9.82, 600.00, 0, 2,14.61, 600.00, 0, 2,15.75, 600.00, 0, 2
1785207634.584702489,11.56, 600.00, 0, 2,9.65, 600.00, 0, 2,14.62, 600.00, 0, 2,15.76, 600.00, 0, 2
1785207635.170930896,11.56, 600.00, 0, 2,9.65, 600.00, 0, 2,14.62, 600.00, 0, 2,15.76, 600.00, 0, 2
1785207635.744217273,11.69, 600.00, 0, 2,10.05, 600.00, 0, 2,14.72, 600.00, 0, 2,15.92, 600.00, 0, 2
1785207636.332457378,11.48, 600.00, 0, 2,9.72, 600.00, 0, 2,14.49, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207636.921730487,11.48, 600.00, 0, 2,9.72, 600.00, 0, 2,14.49, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207637.510158953,11.76, 600.00, 0, 2,9.63, 600.00, 0, 2,14.52, 600.00, 0, 2,15.86, 600.00, 0, 2
1785207638.098554151,11.76, 600.00, 0, 2,9.63, 600.00, 0, 2,14.52, 600.00, 0, 2,15.86, 600.00, 0, 2
1785207638.688646571,12.15, 600.00, 0, 2,9.58, 600.00, 0, 2,14.50, 600.00, 0, 2,16.75, 600.00, 0, 2
1785207639.276828406,12.15, 600.00, 0, 2,9.58, 600.00, 0, 2,14.35, 600.00, 0, 2,16.70, 600.00, 0, 2
1785207639.876282855,12.01, 600.00, 0, 2,9.45, 600.00, 0, 2,14.35, 600.00, 0, 2,16.70, 600.00, 0, 2
1785207640.487705366,13.07, 600.00, 0, 2,9.45, 600.00, 0, 2,15.42, 600.00, 0, 2,16.83, 600.00, 0, 2
1785207641.115778136,13.07, 600.00, 0, 2,10.69, 600.00, 0, 2,15.42, 600.00, 0, 2,16.83, 600.00, 0, 2
1785207641.704242923,12.71, 600.00, 0, 2,10.32, 600.00, 0, 2,15.13, 600.00, 0, 2,16.52, 600.00, 0, 2
1785207642.293250102,12.71, 600.00, 0, 2,8.92, 600.00, 0, 2,14.58, 600.00, 0, 2,15.66, 600.00, 0, 2
1785207642.880031062,12.02, 600.00, 0, 2,8.92, 600.00, 0, 2,14.58, 600.00, 0, 2,15.66, 600.00, 0, 2
1785207643.467121019,11.94, 600.00, 0, 2,9.33, 600.00, 0, 2,14.40, 600.00, 0, 2,15.58, 600.00, 0, 2
1785207644.054044480,11.94, 600.00, 0, 2,9.33, 600.00, 0, 2,14.40, 600.00, 0, 2,15.58, 600.00, 0, 2
1785207644.639612406,11.87, 600.00, 0, 2,9.33, 600.00, 0, 2,14.48, 600.00, 0, 2,15.65, 600.00, 0, 2
1785207645.227963136,11.87, 600.00, 0, 2,9.33, 600.00, 0, 2,14.52, 600.00, 0, 2,15.62, 600.00, 0, 2
1785207645.815217126,11.99, 600.00, 0, 2,9.19, 600.00, 0, 2,14.52, 600.00, 0, 2,15.62, 600.00, 0, 2
1785207646.405585533,12.10, 600.00, 0, 2,9.10, 600.00, 0, 2,14.66, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207646.996268456,12.10, 600.00, 0, 2,9.10, 600.00, 0, 2,14.66, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207647.585130984,12.66, 600.00, 0, 2,9.26, 600.00, 0, 2,14.68, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207648.173796806,12.66, 600.00, 0, 2,9.26, 600.00, 0, 2,14.68, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207648.761431278,12.39, 600.00, 0, 2,9.40, 600.00, 0, 2,14.54, 600.00, 0, 2,15.60, 600.00, 0, 2
1785207649.350807981,11.82, 600.00, 0, 2,9.26, 600.00, 0, 2,14.54, 600.00, 0, 2,15.51, 600.00, 0, 2
1785207649.938112682,11.82, 600.00, 0, 2,9.26, 600.00, 0, 2,14.54, 600.00, 0, 2,15.51, 600.00, 0, 2
1785207650.525718969,12.09, 600.00, 0, 2,9.25, 600.00, 0, 2,14.49, 600.00, 0, 2,15.61, 600.00, 0, 2
1785207651.113853349,12.09, 600.00, 0, 2,9.25, 600.00, 0, 2,14.49, 600.00, 0, 2,15.61, 600.00, 0, 2
1785207651.702931985,12.15, 600.00, 0, 2,9.28, 600.00, 0, 2,14.53, 600.00, 0, 2,15.74, 600.00, 0, 2
1785207652.276608451,12.15, 600.00, 0, 2,9.28, 600.00, 0, 2,14.52, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207652.863562588,12.16, 600.00, 0, 2,9.64, 600.00, 0, 2,14.52, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207653.452200695,11.77, 600.00, 0, 2,9.63, 600.00, 0, 2,14.40, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207654.040461500,11.77, 600.00, 0, 2,9.63, 600.00, 0, 2,14.40, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207654.627642937,12.03, 600.00, 0, 2,9.68, 600.00, 0, 2,14.52, 600.00, 0, 2,15.84, 600.00, 0, 2
1785207655.217415340,12.03, 600.00, 0, 2,9.68, 600.00, 0, 2,14.59, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207655.805971266,12.23, 600.00, 0, 2,9.67, 600.00, 0, 2,14.59, 600.00, 0, 2,15.83, 600.00, 0, 2
1785207656.394557193,11.81, 600.00, 0, 2,9.48, 600.00, 0, 2,14.61, 600.00, 0, 2,15.75, 600.00, 0, 2
1785207656.982443553,11.81, 600.00, 0, 2,9.48, 600.00, 0, 2,14.61, 600.00, 0, 2,15.75, 600.00, 0, 2
1785207657.593677118,11.52, 600.00, 0, 2,9.84, 600.00, 0, 2,15.00, 600.00, 0, 2,16.14, 600.00, 0, 2
1785207658.180885824,11.52, 600.00, 0, 2,9.84, 600.00, 0, 2,15.00, 600.00, 0, 2,16.14, 600.00, 0, 2
1785207658.768738870,11.48, 600.00, 0, 2,9.88, 600.00, 0, 2,14.57, 600.00, 0, 2,16.01, 600.00, 0, 2
1785207659.356668917,11.01, 600.00, 0, 2,9.42, 600.00, 0, 2,14.60, 600.00, 0, 2,15.60, 600.00, 0, 2
1785207659.944548436,11.01, 600.00, 0, 2,9.42, 600.00, 0, 2,14.60, 600.00, 0, 2,15.60, 600.00, 0, 2
1785207660.532462946,11.23, 600.00, 0, 2,9.89, 600.00, 0, 2,14.57, 600.00, 0, 2,15.78, 600.00, 0, 2
1785207661.120837300,11.23, 600.00, 0, 2,9.89, 600.00, 0, 2,14.57, 600.00, 0, 2,15.78, 600.00, 0, 2
1785207661.709483871,11.42, 600.00, 0, 2,10.01, 600.00, 0, 2,14.63, 600.00, 0, 2,15.74, 600.00, 0, 2
1785207662.294439797,11.42, 600.00, 0, 2,9.85, 600.00, 0, 2,14.53, 600.00, 0, 2,15.65, 600.00, 0, 2
1785207662.883189109,11.29, 600.00, 0, 2,9.85, 600.00, 0, 2,14.53, 600.00, 0, 2,15.65, 600.00, 0, 2
1785207663.476527133,11.46, 600.00, 0, 2,10.19, 600.00, 0, 2,14.73, 600.00, 0, 2,15.74, 600.00, 0, 2
1785207664.066525087,11.46, 600.00, 0, 2,10.19, 600.00, 0, 2,14.73, 600.00, 0, 2,15.74, 600.00, 0, 2
1785207664.655352223,11.40, 600.00, 0, 2,9.97, 600.00, 0, 2,14.62, 600.00, 0, 2,15.70, 600.00, 0, 2
1785207665.242880013,11.40, 600.00, 0, 2,9.97, 600.00, 0, 2,14.51, 600.00, 0, 2,15.59, 600.00, 0, 2
1785207665.830733458,11.41, 600.00, 0, 2,9.53, 600.00, 0, 2,14.51, 600.00, 0, 2,15.59, 600.00, 0, 2
1785207666.417818320,11.01, 600.00, 0, 2,9.48, 600.00, 0, 2,14.54, 600.00, 0, 2,15.63, 600.00, 0, 2
1785207667.004721525,11.01, 600.00, 0, 2,9.48, 600.00, 0, 2,14.54, 600.00, 0, 2,15.63, 600.00, 0, 2
1785207667.593128976,11.24, 600.00, 0, 2,9.84, 600.00, 0, 2,14.50, 600.00, 0, 2,15.89, 600.00, 0, 2
1785207668.178684348,11.24, 600.00, 0, 2,9.84, 600.00, 0, 2,14.50, 600.00, 0, 2,15.89, 600.00, 0, 2
1785207668.753577158,11.83, 600.00, 0, 2,10.23, 600.00, 0, 2,14.57, 600.00, 0, 2,16.06, 600.00, 0, 2
1785207669.341174528,11.87, 600.00, 0, 2,9.87, 600.00, 0, 2,14.38, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207669.929616635,11.87, 600.00, 0, 2,9.87, 600.00, 0, 2,14.38, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207670.518303880,11.76, 600.00, 0, 2,9.73, 600.00, 0, 2,14.50, 600.00, 0, 2,15.75, 600.00, 0, 2
1785207671.107772252,11.76, 600.00, 0, 2,9.73, 600.00, 0, 2,14.50, 600.00, 0, 2,15.75, 600.00, 0, 2
1785207671.696560188,11.85, 600.00, 0, 2,9.88, 600.00, 0, 2,14.61, 600.00, 0, 2,15.78, 600.00, 0, 2
1785207672.284870893,11.85, 600.00, 0, 2,9.72, 600.00, 0, 2,14.35, 600.00, 0, 2,17.27, 600.00, 0, 2
1785207672.872758978,11.65, 600.00, 0, 2,9.72, 600.00, 0, 2,14.35, 600.00, 0, 2,17.27, 600.00, 0, 2
1785207673.460405408,11.23, 600.00, 0, 2,9.68, 600.00, 0, 2,14.51, 600.00, 0, 2,16.39, 600.00, 0, 2
1785207674.080826000,11.23, 600.00, 0, 2,9.68, 600.00, 0, 2,14.51, 600.00, 0, 2,16.39, 600.00, 0, 2
1785207674.669188051,11.57, 600.00, 0, 2,10.13, 600.00, 0, 2,14.68, 600.00, 0, 2,15.65, 600.00, 0, 2
1785207675.257848769,11.57, 600.00, 0, 2,10.13, 600.00, 0, 2,14.50, 600.00, 0, 2,15.63, 600.00, 0, 2
1785207675.844942335,11.33, 600.00, 0, 2,10.15, 600.00, 0, 2,14.50, 600.00, 0, 2,15.63, 600.00, 0, 2
1785207676.430155256,10.89, 600.00, 0, 2,9.85, 600.00, 0, 2,14.47, 600.00, 0, 2,15.76, 600.00, 0, 2
1785207677.018556573,10.89, 600.00, 0, 2,9.85, 600.00, 0, 2,14.47, 600.00, 0, 2,15.76, 600.00, 0, 2
1785207677.607739458,11.28, 600.00, 0, 2,10.01, 600.00, 0, 2,14.66, 600.00, 0, 2,15.72, 600.00, 0, 2
1785207678.195724425,11.28, 600.00, 0, 2,10.01, 600.00, 0, 2,14.66, 600.00, 0, 2,15.72, 600.00, 0, 2
1785207678.782445756,11.90, 600.00, 0, 2,10.24, 600.00, 0, 2,14.56, 600.00, 0, 2,15.71, 600.00, 0, 2
1785207679.371689475,12.11, 600.00, 0, 2,10.27, 600.00, 0, 2,14.74, 600.00, 0, 2,15.72, 600.00, 0, 2
1785207679.968090460,12.11, 600.00, 0, 2,10.27, 600.00, 0, 2,14.74, 600.00, 0, 2,15.72, 600.00, 0, 2
1785207680.556378479,11.63, 600.00, 0, 2,10.28, 600.00, 0, 2,14.63, 600.00, 0, 2,15.68, 600.00, 0, 2
1785207681.143295122,11.63, 600.00, 0, 2,10.28, 600.00, 0, 2,14.63, 600.00, 0, 2,15.68, 600.00, 0, 2
1785207681.731582964,11.65, 600.00, 0, 2,10.09, 600.00, 0, 2,14.63, 600.00, 0, 2,15.68, 600.00, 0, 2
1785207682.320478117,11.44, 600.00, 0, 2,9.72, 600.00, 0, 2,14.48, 600.00, 0, 2,15.59, 600.00, 0, 2
1785207682.907889196,11.44, 600.00, 0, 2,9.72, 600.00, 0, 2,14.48, 600.00, 0, 2,15.59, 600.00, 0, 2
1785207683.495337107,11.56, 600.00, 0, 2,9.86, 600.00, 0, 2,14.48, 600.00, 0, 2,15.49, 600.00, 0, 2
1785207684.082687741,11.56, 600.00, 0, 2,9.86, 600.00, 0, 2,14.48, 600.00, 0, 2,15.49, 600.00, 0, 2
1785207684.668692750,11.49, 600.00, 0, 2,10.11, 600.00, 0, 2,14.63, 600.00, 0, 2,15.58, 600.00, 0, 2
1785207685.242237436,11.49, 600.00, 0, 2,10.11, 600.00, 0, 2,14.90, 600.00, 0, 2,15.80, 600.00, 0, 2
1785207685.863813512,12.22, 600.00, 0, 2,10.62, 600.00, 0, 2,14.90, 600.00, 0, 2,15.80, 600.00, 0, 2
1785207686.636602479,11.76, 600.00, 0, 2,10.83, 600.00, 0, 2,14.89, 600.00, 0, 2,15.91, 600.00, 0, 2
1785207687.225328297,11.76, 600.00, 0, 2,10.83, 600.00, 0, 2,14.47, 600.00, 0, 2,16.56, 600.00, 0, 2
1785207687.823399355,11.02, 600.00, 0, 2,10.48, 600.00, 0, 2,14.47, 600.00, 0, 2,16.56, 600.00, 0, 2
1785207688.427557980,10.94, 600.00, 0, 2,10.04, 600.00, 0, 2,14.56, 600.00, 0, 2,15.51, 600.00, 0, 2
1785207689.018991766,10.94, 600.00, 0, 2,10.04, 600.00, 0, 2,14.56, 600.00, 0, 2,15.51, 600.00, 0, 2
1785207689.606452443,11.11, 600.00, 0, 2,10.09, 600.00, 0, 2,14.70, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207690.194378823,11.11, 600.00, 0, 2,10.09, 600.00, 0, 2,14.70, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207690.768466514,11.47, 600.00, 0, 2,10.33, 600.00, 0, 2,14.92, 600.00, 0, 2,15.85, 600.00, 0, 2
1785207691.357142275,11.49, 600.00, 0, 2,9.89, 600.00, 0, 2,14.61, 600.00, 0, 2,15.70, 600.00, 0, 2
1785207691.945130528,11.49, 600.00, 0, 2,9.89, 600.00, 0, 2,14.61, 600.00, 0, 2,15.70, 600.00, 0, 2
1785207692.530742895,11.25, 600.00, 0, 2,9.97, 600.00, 0, 2,14.64, 600.00, 0, 2,15.72, 600.00, 0, 2
1785207693.117973514,11.25, 600.00, 0, 2,9.97, 600.00, 0, 2,14.64, 600.00, 0, 2,15.72, 600.00, 0, 2
1785207693.706077551,11.01, 600.00, 0, 2,9.75, 600.00, 0, 2,14.63, 600.00, 0, 2,15.85, 600.00, 0, 2
1785207694.294450204,11.01, 600.00, 0, 2,9.50, 600.00, 0, 2,14.44, 600.00, 0, 2,15.56, 600.00, 0, 2
1785207694.883354919,10.91, 600.00, 0, 2,9.50, 600.00, 0, 2,14.44, 600.00, 0, 2,15.56, 600.00, 0, 2
1785207695.470933450,11.23, 600.00, 0, 2,9.43, 600.00, 0, 2,14.50, 600.00, 0, 2,15.76, 600.00, 0, 2
1785207696.094472099,11.23, 600.00, 0, 2,9.43, 600.00, 0, 2,14.50, 600.00, 0, 2,15.76, 600.00, 0, 2
1785207696.683995379,11.50, 600.00, 0, 2,9.88, 600.00, 0, 2,14.79, 600.00, 0, 2,16.07, 600.00, 0, 2
1785207697.270381114,11.50, 600.00, 0, 2,9.88, 600.00, 0, 2,14.46, 600.00, 0, 2,15.81, 600.00, 0, 2
1785207697.857534548,11.43, 600.00, 0, 2,9.58, 600.00, 0, 2,14.46, 600.00, 0, 2,15.81, 600.00, 0, 2
1785207698.446678959,11.07, 600.00, 0, 2,9.48, 600.00, 0, 2,14.61, 600.00, 0, 2,15.60, 600.00, 0, 2
1785207699.034972685,11.07, 600.00, 0, 2,9.48, 600.00, 0, 2,14.61, 600.00, 0, 2,15.60, 600.00, 0, 2
1785207699.623393632,11.37, 600.00, 0, 2,9.27, 600.00, 0, 2,14.56, 600.00, 0, 2,15.56, 600.00, 0, 2
1785207700.211447415,11.37, 600.00, 0, 2,9.27, 600.00, 0, 2,14.56, 600.00, 0, 2,15.56, 600.00, 0, 2
1785207700.798251402,11.68, 600.00, 0, 2,9.46, 600.00, 0, 2,14.51, 600.00, 0, 2,15.52, 600.00, 0, 2
1785207701.386165602,11.68, 600.00, 0, 2,9.46, 600.00, 0, 2,14.51, 600.00, 0, 2,15.52, 600.00, 0, 2
1785207701.975619756,11.23, 600.00, 0, 2,9.79, 600.00, 0, 2,14.74, 600.00, 0, 2,15.51, 600.00, 0, 2
1785207702.564650870,11.20, 600.00, 0, 2,9.73, 600.00, 0, 2,14.73, 600.00, 0, 2,15.45, 600.00, 0, 2
1785207703.151711548,11.20, 600.00, 0, 2,9.73, 600.00, 0, 2,14.73, 600.00, 0, 2,15.45, 600.00, 0, 2
1785207703.739413798,11.34, 600.00, 0, 2,10.10, 600.00, 0, 2,14.71, 600.00, 0, 2,15.48, 600.00, 0, 2
1785207704.327938144,10.96, 600.00, 0, 2,9.71, 600.00, 0, 2,14.47, 600.00, 0, 2,15.37, 600.00, 0, 2
1785207704.915062476,10.96, 600.00, 0, 2,9.71, 600.00, 0, 2,14.47, 600.00, 0, 2,15.37, 600.00, 0, 2
1785207705.502546104,11.19, 600.00, 0, 2,10.47, 600.00, 0, 2,14.77, 600.00, 0, 2,15.46, 600.00, 0, 2
1785207706.090115131,11.19, 600.00, 0, 2,10.47, 600.00, 0, 2,14.77, 600.00, 0, 2,15.46, 600.00, 0, 2
1785207706.676980512,11.08, 600.00, 0, 2,10.40, 600.00, 0, 2,14.75, 600.00, 0, 2,15.62, 600.00, 0, 2
1785207707.251163363,11.08, 600.00, 0, 2,10.40, 600.00, 0, 2,14.71, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207707.838677236,11.65, 600.00, 0, 2,10.48, 600.00, 0, 2,14.71, 600.00, 0, 2,15.69, 600.00, 0, 2
1785207708.424935532,11.47, 600.00, 0, 2,9.80, 600.00, 0, 2,14.49, 600.00, 0, 2,15.49, 600.00, 0, 2
1785207709.011192529,11.47, 600.00, 0, 2,9.80, 600.00, 0, 2,14.49, 600.00, 0, 2,15.49, 600.00, 0, 2
1785207709.597535648,11.47, 600.00, 0, 2,9.84, 600.00, 0, 2,14.52, 600.00, 0, 2,15.52, 600.00, 0, 2
1785207710.184559595,11.47, 600.00, 0, 2,9.84, 600.00, 0, 2,14.52, 600.00, 0, 2,15.52, 600.00, 0, 2
1785207710.772342851,11.80, 600.00, 0, 2,9.55, 600.00, 0, 2,14.60, 600.00, 0, 2,15.57, 600.00, 0, 2
